sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2019-20",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2019
Introduction,4,  Release 1,July 2020
Introduction,5,  Release 2,March 2021
Introduction,6,Filename,IC2019_RV
Introduction,7,  Final/revised release:,July 2021
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included.  Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.
Release 2:  Several variables including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. ",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Introduction,11,,,,,,,,,,
Introduction,12,Contents of spreadsheet,,,,,,,,,
Introduction,13
Introduction,14,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,15,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,16,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,17,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(provisional release)",,,,,,,,
Introduction,18,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (final/revised release),,,,,,,,
Introduction,19,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (final/revised release)",,,,,,,,
Introduction,20,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
FrequenciesRV,855,10886,CONFNO4,151,East Coast Conference,7,0.11
FrequenciesRV,856,10886,CONFNO4,115,Eastern College Athletic Conference,3,0.05
FrequenciesRV,857,10886,CONFNO4,172,Empire Eight,9,0.14000000000000001
FrequenciesRV,858,10886,CONFNO4,333,The Sun Conference,9,0.14000000000000001
FrequenciesRV,859,10886,CONFNO4,208,Freedom Conference,1,0.02
FrequenciesRV,860,10886,CONFNO4,352,Frontier Conference,5,0.08
FrequenciesRV,861,10886,CONFNO4,302,Golden State Athletic Conference,10,0.16
FrequenciesRV,862,10886,CONFNO4,367,Great American Conference,12,0.19
FrequenciesRV,863,10886,CONFNO4,144,Great Lakes Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,864,10886,CONFNO4,145,Great Lakes Valley Conference,16,0.25
FrequenciesRV,865,10886,CONFNO4,371,Great Midwest Athletic Conference,13,0.2
FrequenciesRV,866,10886,CONFNO4,174,Great Northeast Athletic Conference,12,0.19
FrequenciesRV,867,10886,CONFNO4,213,Great Northwest Athletic Conference,9,0.14000000000000001
FrequenciesRV,868,10886,CONFNO4,311,Great Plains Athletic Conference,12,0.19
FrequenciesRV,869,10886,CONFNO4,337,Gulf Coast Athletic Conference,7,0.11
FrequenciesRV,870,10886,CONFNO4,146,Gulf South Conference,13,0.2
FrequenciesRV,871,10886,CONFNO4,320,Heart of America Athletic Conference,13,0.2
FrequenciesRV,872,10886,CONFNO4,175,Heartland Collegiate Athletic Conference,10,0.16
FrequenciesRV,873,10886,CONFNO4,209,Heartland Conference,2,0.03
FrequenciesRV,874,10886,CONFNO4,122,Horizon League,10,0.16
FrequenciesRV,875,10886,CONFNO4,318,Independent Mid-South Region,2,0.03
FrequenciesRV,876,10886,CONFNO4,322,Independent Midwest Region,1,0.02
FrequenciesRV,877,10886,CONFNO4,335,Independent Southeast Region,3,0.05
FrequenciesRV,878,10886,CONFNO4,117,Ivy Group,9,0.14000000000000001
FrequenciesRV,879,10886,CONFNO4,309,Kansas Collegiate Athletic Conference,13,0.2
FrequenciesRV,880,10886,CONFNO4,361,Landmark Conference,8,0.13
FrequenciesRV,881,10886,CONFNO4,178,Little East Conference,7,0.11
FrequenciesRV,882,10886,CONFNO4,147,Lone Star Conference,15,0.24
FrequenciesRV,883,10886,CONFNO4,179,Massachusetts State College Athletic Association,7,0.11
FrequenciesRV,884,10886,CONFNO4,118,Metro Atlantic Athletic Conference,11,0.17
FrequenciesRV,885,10886,CONFNO4,180,Michigan Intercollegiate Athletic Association,9,0.14000000000000001
FrequenciesRV,886,10886,CONFNO4,148,Mid-America Intercollegiate Athletic Association,13,0.2
FrequenciesRV,887,10886,CONFNO4,119,Mid-American Conference,12,0.19
FrequenciesRV,888,10886,CONFNO4,121,Mid-Eastern Athletic Conference,12,0.19
FrequenciesRV,889,10886,CONFNO4,315,Mid-South Conference,10,0.16
FrequenciesRV,890,10886,CONFNO4,181,Middle Atlantic States Athletic Corporation,13,0.2
FrequenciesRV,891,10886,CONFNO4,182,Midwest Conference,11,0.17
FrequenciesRV,892,10886,CONFNO4,183,Minnesota Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,893,10886,CONFNO4,123,Missouri Valley Conference,10,0.16
FrequenciesRV,894,10886,CONFNO4,370,Mountain East Conference,10,0.16
FrequenciesRV,895,10886,CONFNO4,203,Mountain West Conference,11,0.17
FrequenciesRV,896,10886,CONFNO4,363,New England Collegiate Conference,6,0.09
FrequenciesRV,897,10886,CONFNO4,185,New England Small College Athletic Conference,11,0.17
FrequenciesRV,898,10886,CONFNO4,186,New England Women's & Men's Athletic Conference,11,0.17
FrequenciesRV,899,10886,CONFNO4,187,New Jersey Athletic Conference,7,0.11
FrequenciesRV,900,10886,CONFNO4,215,North Atlantic Conference,11,0.17
FrequenciesRV,901,10886,CONFNO4,189,North Coast Athletic Conference,9,0.14000000000000001
FrequenciesRV,902,10886,CONFNO4,365,North Eastern Athletic Conference,10,0.16
FrequenciesRV,903,10886,CONFNO4,373,North Star Athletic Association,7,0.11
FrequenciesRV,904,10886,CONFNO4,153,Northeast 10 Conference,15,0.24
FrequenciesRV,905,10886,CONFNO4,125,Northeast Conference,10,0.16
FrequenciesRV,906,10886,CONFNO4,359,Northern Athletics Conference,13,0.2
FrequenciesRV,907,10886,CONFNO4,155,Northern Sun Intercollegiate Conference,16,0.25
FrequenciesRV,908,10886,CONFNO4,205,Northwest Conference,8,0.13
FrequenciesRV,909,10886,CONFNO4,191,Ohio Athletic Conference,10,0.16
FrequenciesRV,910,10886,CONFNO4,126,Ohio Valley Conference,12,0.19
FrequenciesRV,911,10886,CONFNO4,192,Old Dominion Athletic Conference,13,0.2
FrequenciesRV,912,10886,CONFNO4,156,Pacific West Conference,12,0.19
FrequenciesRV,913,10886,CONFNO4,127,Pacific-12 Conference,17,0.27
FrequenciesRV,914,10886,CONFNO4,128,Patriot League,10,0.16
FrequenciesRV,915,10886,CONFNO4,157,Peach Belt Conference,11,0.17
FrequenciesRV,916,10886,CONFNO4,193,Pennsylvania Athletic Conference,2,0.03
FrequenciesRV,917,10886,CONFNO4,158,Pennsylvania State Athletic Conference,17,0.27
FrequenciesRV,918,10886,CONFNO4,194,Presidents' Athletic Conference,9,0.14000000000000001
FrequenciesRV,919,10886,CONFNO4,353,Red River Athletic Conference,7,0.11
FrequenciesRV,920,10886,CONFNO4,374,River States,11,0.17
FrequenciesRV,921,10886,CONFNO4,159,Rocky Mountain Athletic Conference,16,0.25
FrequenciesRV,922,10886,CONFNO4,196,Skyline Conference,12,0.19
FrequenciesRV,923,10886,CONFNO4,340,Sooner Athletic Conference,10,0.16
FrequenciesRV,924,10886,CONFNO4,160,South Atlantic Conference,12,0.19
FrequenciesRV,925,10886,CONFNO4,130,Southeastern Conference,15,0.24
FrequenciesRV,926,10886,CONFNO4,368,Southern Athletic Association,8,0.13
FrequenciesRV,927,10886,CONFNO4,197,Southern California Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,928,10886,CONFNO4,198,Southern Collegiate Athletic Conference,10,0.16
FrequenciesRV,929,10886,CONFNO4,131,Southern Conference,9,0.14000000000000001
FrequenciesRV,930,10886,CONFNO4,161,Southern Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,931,10886,CONFNO4,334,Southern States Athletic Conference,10,0.16
FrequenciesRV,932,10886,CONFNO4,132,Southland Conference,13,0.2
FrequenciesRV,933,10886,CONFNO4,133,Southwestern Athletic Conference,10,0.16
FrequenciesRV,934,10886,CONFNO4,195,St. Louis Intercollegiate Athletic Conference,9,0.14000000000000001
FrequenciesRV,935,10886,CONFNO4,199,State University of New York Athletic Conference,10,0.16
FrequenciesRV,936,10886,CONFNO4,134,Sun Belt Conference,12,0.19
FrequenciesRV,937,10886,CONFNO4,162,Sunshine State Conference,8,0.13
FrequenciesRV,938,10886,CONFNO4,120,The Summit League,8,0.13
FrequenciesRV,939,10886,CONFNO4,317,TranSouth Athletic Conference,1,0.02
FrequenciesRV,940,10886,CONFNO4,171,USA South Athletic Conference,18,0.28000000000000003
FrequenciesRV,941,10886,CONFNO4,200,University Athletic Association,8,0.13
FrequenciesRV,942,10886,CONFNO4,354,Upper Midwest Athletic Conference,8,0.13
FrequenciesRV,943,10886,CONFNO4,201,Upstate Collegiate Athletic Association,9,0.14000000000000001
FrequenciesRV,944,10886,CONFNO4,136,West Coast Conference,9,0.14000000000000001
FrequenciesRV,945,10886,CONFNO4,163,West Virginia Intercollegiate Athletic Conference,1,0.02
FrequenciesRV,946,10886,CONFNO4,137,Western Athletic Conference,9,0.14000000000000001
FrequenciesRV,947,10886,CONFNO4,202,Wisconsin Intercollegiate Athletic Conference,9,0.14000000000000001
FrequenciesRV,948,10886,CONFNO4,307,Wolverine-Hoosier Athletic Conference,11,0.17
FrequenciesRV,949,10886,CONFNO4,342,Other,6,0.09
FrequenciesRV,950,10886,CONFNO4,-1,Not reported,5,0.08
FrequenciesRV,951,10886,CONFNO4,-2,Not applicable,5040,79.22
FrequenciesRV,952,,,,,,
FrequenciesRV,953,,,,,,
FrequenciesRV,954,,,,,,
FrequenciesRV,955,,,,,,
FrequenciesRV,956,,,,,,
FrequenciesRV,957,,,,,,
FrequenciesRV,958,,,,,,
FrequenciesRV,959,,,,,,
FrequenciesRV,960,,,,,,
FrequenciesRV,961,,,,,,
FrequenciesRV,962,,,,,,
FrequenciesRV,963,,,,,,
FrequenciesRV,964,,,,,,
FrequenciesRV,965,,,,,,
FrequenciesRV,966,,,,,,
FrequenciesRV,967,,,,,,
FrequenciesRV,968,,,,,,
FrequenciesRV,969,,,,,,
FrequenciesRV,970,,,,,,
FrequenciesRV,971,,,,,,
FrequenciesRV,972,,,,,,
FrequenciesRV,973,,,,,,
FrequenciesRV,974,,,,,,
FrequenciesRV,975,,,,,,
FrequenciesRV,976,,,,,,
FrequenciesRV,977,,,,,,
FrequenciesRV,978,,,,,,
FrequenciesRV,979,,,,,,
FrequenciesRV,980,,,,,,
FrequenciesRV,981,,,,,,
FrequenciesRV,982,,,,,,
FrequenciesRV,983,,,,,,
FrequenciesRV,984,,,,,,
FrequenciesRV,985,,,,,,
FrequenciesRV,986,,,,,,
FrequenciesRV,987,,,,,,
FrequenciesRV,988,,,,,,
FrequenciesRV,989,,,,,,
FrequenciesRV,990,,,,,,
FrequenciesRV,991,,,,,,
FrequenciesRV,992,,,,,,
FrequenciesRV,993,,,,,,
FrequenciesRV,994,,,,,,
FrequenciesRV,995,,,,,,
FrequenciesRV,996,,,,,,
FrequenciesRV,997,,,,,,
FrequenciesRV,998,,,,,,
FrequenciesRV,999,,,,,,
FrequenciesRV,1000,,,,,,
FrequenciesRV,1001,,,,,,
FrequenciesRV,1002,,,,,,
FrequenciesRV,1003,,,,,,
FrequenciesRV,1004,,,,,,
FrequenciesRV,1005,,,,,,
FrequenciesRV,1006,,,,,,
FrequenciesRV,1007,,,,,,
FrequenciesRV,1008,,,,,,
FrequenciesRV,1009,,,,,,
FrequenciesRV,1010,,,,,,
FrequenciesRV,1011,,,,,,
FrequenciesRV,1012,,,,,,
FrequenciesRV,1013,,,,,,
FrequenciesRV,1014,,,,,,
FrequenciesRV,1015,,,,,,
FrequenciesRV,1016,,,,,,
FrequenciesRV,1017,,,,,,
FrequenciesRV,1018,,,,,,
FrequenciesRV,1019,,,,,,
FrequenciesRV,1020,,,,,,
FrequenciesRV,1021,,,,,,
FrequenciesRV,1022,,,,,,
FrequenciesRV,1023,,,,,,
FrequenciesRV,1024,,,,,,
FrequenciesRV,1025,,,,,,
FrequenciesRV,1026,,,,,,
FrequenciesRV,1027,,,,,,
FrequenciesRV,1028,,,,,,
FrequenciesRV,1029,,,,,,
FrequenciesRV,1030,,,,,,
FrequenciesRV,1031,,,,,,
FrequenciesRV,1032,,,,,,
FrequenciesRV,1033,,,,,,
FrequenciesRV,1034,,,,,,
FrequenciesRV,1035,,,,,,
FrequenciesRV,1036,,,,,,
FrequenciesRV,1037,,,,,,
FrequenciesRV,1038,,,,,,
FrequenciesRV,1039,,,,,,
FrequenciesRV,1040,,,,,,
FrequenciesRV,1041,,,,,,
FrequenciesRV,1042,,,,,,
FrequenciesRV,1043,,,,,,
FrequenciesRV,1044,,,,,,
FrequenciesRV,1045,,,,,,
FrequenciesRV,1046,,,,,,
FrequenciesRV,1047,,,,,,
FrequenciesRV,1048,,,,,,
FrequenciesRV,1049,,,,,,
FrequenciesRV,1050,,,,,,
FrequenciesRV,1051,,,,,,
FrequenciesRV,1052,,,,,,
FrequenciesRV,1053,,,,,,
FrequenciesRV,1054,,,,,,
FrequenciesRV,1055,,,,,,
FrequenciesRV,1056,,,,,,
FrequenciesRV,1057,,,,,,
FrequenciesRV,1058,,,,,,
FrequenciesRV,1059,,,,,,
FrequenciesRV,1060,,,,,,
FrequenciesRV,1061,,,,,,
FrequenciesRV,1062,,,,,,
FrequenciesRV,1063,,,,,,
FrequenciesRV,1064,,,,,,
FrequenciesRV,1065,,,,,,
FrequenciesRV,1066,,,,,,
FrequenciesRV,1067,,,,,,
FrequenciesRV,1068,,,,,,
FrequenciesRV,1069,,,,,,
FrequenciesRV,1070,,,,,,
FrequenciesRV,1071,,,,,,
FrequenciesRV,1072,,,,,,
FrequenciesRV,1073,,,,,,
FrequenciesRV,1074,,,,,,
FrequenciesRV,1075,,,,,,
FrequenciesRV,1076,,,,,,
FrequenciesRV,1077,,,,,,
FrequenciesRV,1078,,,,,,
FrequenciesRV,1079,,,,,,
FrequenciesRV,1080,,,,,,
FrequenciesRV,1081,,,,,,
FrequenciesRV,1082,,,,,,
FrequenciesRV,1083,,,,,,
FrequenciesRV,1084,,,,,,
FrequenciesRV,1085,,,,,,
FrequenciesRV,1086,,,,,,
FrequenciesRV,1087,,,,,,
FrequenciesRV,1088,,,,,,
FrequenciesRV,1089,,,,,,
FrequenciesRV,1090,,,,,,
FrequenciesRV,1091,,,,,,
FrequenciesRV,1092,,,,,,
FrequenciesRV,1093,,,,,,
FrequenciesRV,1094,,,,,,
FrequenciesRV,1095,,,,,,
FrequenciesRV,1096,,,,,,
FrequenciesRV,1097,,,,,,
FrequenciesRV,1098,,,,,,
FrequenciesRV,1099,,,,,,
FrequenciesRV,1100,,,,,,
FrequenciesRV,1101,,,,,,
FrequenciesRV,1102,,,,,,
FrequenciesRV,1103,,,,,,
FrequenciesRV,1104,,,,,,
FrequenciesRV,1105,,,,,,
FrequenciesRV,1106,,,,,,
FrequenciesRV,1107,,,,,,
FrequenciesRV,1108,,,,,,
FrequenciesRV,1109,,,,,,
FrequenciesRV,1110,,,,,,
FrequenciesRV,1111,,,,,,
FrequenciesRV,1112,,,,,,
FrequenciesRV,1113,,,,,,
FrequenciesRV,1114,,,,,,
FrequenciesRV,1115,,,,,,
FrequenciesRV,1116,,,,,,
FrequenciesRV,1117,,,,,,
FrequenciesRV,1118,,,,,,
FrequenciesRV,1119,,,,,,
FrequenciesRV,1120,,,,,,
FrequenciesRV,1121,,,,,,
FrequenciesRV,1122,,,,,,
FrequenciesRV,1123,,,,,,
FrequenciesRV,1124,,,,,,
FrequenciesRV,1125,,,,,,
FrequenciesRV,1126,,,,,,
FrequenciesRV,1127,,,,,,
FrequenciesRV,1128,,,,,,
FrequenciesRV,1129,,,,,,
FrequenciesRV,1130,,,,,,
FrequenciesRV,1131,,,,,,
FrequenciesRV,1132,,,,,,
FrequenciesRV,1133,,,,,,
FrequenciesRV,1134,,,,,,
FrequenciesRV,1135,,,,,,
FrequenciesRV,1136,,,,,,
FrequenciesRV,1137,,,,,,
FrequenciesRV,1138,,,,,,
FrequenciesRV,1139,,,,,,
FrequenciesRV,1140,,,,,,
FrequenciesRV,1141,,,,,,
FrequenciesRV,1142,,,,,,
FrequenciesRV,1143,,,,,,
FrequenciesRV,1144,,,,,,
FrequenciesRV,1145,,,,,,
FrequenciesRV,1146,,,,,,
FrequenciesRV,1147,,,,,,
FrequenciesRV,1148,,,,,,
FrequenciesRV,1149,,,,,,
FrequenciesRV,1150,,,,,,
FrequenciesRV,1151,,,,,,
FrequenciesRV,1152,,,,,,
FrequenciesRV,1153,,,,,,
FrequenciesRV,1154,,,,,,
FrequenciesRV,1155,,,,,,
FrequenciesRV,1156,,,,,,
FrequenciesRV,1157,,,,,,
FrequenciesRV,1158,,,,,,
FrequenciesRV,1159,,,,,,
FrequenciesRV,1160,,,,,,
FrequenciesRV,1161,,,,,,
FrequenciesRV,1162,,,,,,
FrequenciesRV,1163,,,,,,
FrequenciesRV,1164,,,,,,
FrequenciesRV,1165,,,,,,
FrequenciesRV,1166,,,,,,
FrequenciesRV,1167,,,,,,
FrequenciesRV,1168,,,,,,
FrequenciesRV,1169,,,,,,
FrequenciesRV,1170,,,,,,
FrequenciesRV,1171,,,,,,
FrequenciesRV,1172,,,,,,
FrequenciesRV,1173,,,,,,
FrequenciesRV,1174,,,,,,
FrequenciesRV,1175,,,,,,
FrequenciesRV,1176,,,,,,
FrequenciesRV,1177,,,,,,
FrequenciesRV,1178,,,,,,
FrequenciesRV,1179,,,,,,
FrequenciesRV,1180,,,,,,
FrequenciesRV,1181,,,,,,
FrequenciesRV,1182,,,,,,
FrequenciesRV,1183,,,,,,
FrequenciesRV,1184,,,,,,
FrequenciesRV,1185,,,,,,
FrequenciesRV,1186,,,,,,
FrequenciesRV,1187,,,,,,
FrequenciesRV,1188,,,,,,
FrequenciesRV,1189,,,,,,
FrequenciesRV,1190,,,,,,
FrequenciesRV,1191,,,,,,
FrequenciesRV,1192,,,,,,
FrequenciesRV,1193,,,,,,
FrequenciesRV,1194,,,,,,
FrequenciesRV,1195,,,,,,
FrequenciesRV,1196,,,,,,
FrequenciesRV,1197,,,,,,
FrequenciesRV,1198,,,,,,
FrequenciesRV,1199,,,,,,
FrequenciesRV,1200,,,,,,
FrequenciesRV,1201,,,,,,
FrequenciesRV,1202,,,,,,
FrequenciesRV,1203,,,,,,
FrequenciesRV,1204,,,,,,
FrequenciesRV,1205,,,,,,
FrequenciesRV,1206,,,,,,
FrequenciesRV,1207,,,,,,
FrequenciesRV,1208,,,,,,
FrequenciesRV,1209,,,,,,
FrequenciesRV,1210,,,,,,
FrequenciesRV,1211,,,,,,
FrequenciesRV,1212,,,,,,
FrequenciesRV,1213,,,,,,
FrequenciesRV,1214,,,,,,
FrequenciesRV,1215,,,,,,
FrequenciesRV,1216,,,,,,
FrequenciesRV,1217,,,,,,
FrequenciesRV,1218,,,,,,
FrequenciesRV,1219,,,,,,
FrequenciesRV,1220,,,,,,
FrequenciesRV,1221,,,,,,
FrequenciesRV,1222,,,,,,
FrequenciesRV,1223,,,,,,
FrequenciesRV,1224,,,,,,
FrequenciesRV,1225,,,,,,
FrequenciesRV,1226,,,,,,
FrequenciesRV,1227,,,,,,
FrequenciesRV,1228,,,,,,
FrequenciesRV,1229,,,,,,
FrequenciesRV,1230,,,,,,
FrequenciesRV,1231,,,,,,
FrequenciesRV,1232,,,,,,
FrequenciesRV,1233,,,,,,
FrequenciesRV,1234,,,,,,
FrequenciesRV,1235,,,,,,
FrequenciesRV,1236,,,,,,
FrequenciesRV,1237,,,,,,
FrequenciesRV,1238,,,,,,
FrequenciesRV,1239,,,,,,
FrequenciesRV,1240,,,,,,
FrequenciesRV,1241,,,,,,
FrequenciesRV,1242,,,,,,
FrequenciesRV,1243,,,,,,
FrequenciesRV,1244,,,,,,
FrequenciesRV,1245,,,,,,
FrequenciesRV,1246,,,,,,
FrequenciesRV,1247,,,,,,
FrequenciesRV,1248,,,,,,
FrequenciesRV,1249,,,,,,
FrequenciesRV,1250,,,,,,
FrequenciesRV,1251,,,,,,
FrequenciesRV,1252,,,,,,
FrequenciesRV,1253,,,,,,
FrequenciesRV,1254,,,,,,
FrequenciesRV,1255,,,,,,
FrequenciesRV,1256,,,,,,
FrequenciesRV,1257,,,,,,
FrequenciesRV,1258,,,,,,
FrequenciesRV,1259,,,,,,
FrequenciesRV,1260,,,,,,
FrequenciesRV,1261,,,,,,
FrequenciesRV,1262,,,,,,
FrequenciesRV,1263,,,,,,
FrequenciesRV,1264,,,,,,
FrequenciesRV,1265,,,,,,
FrequenciesRV,1266,,,,,,
FrequenciesRV,1267,,,,,,
FrequenciesRV,1268,,,,,,
FrequenciesRV,1269,,,,,,
FrequenciesRV,1270,,,,,,
FrequenciesRV,1271,,,,,,
FrequenciesRV,1272,,,,,,
FrequenciesRV,1273,,,,,,
FrequenciesRV,1274,,,,,,
FrequenciesRV,1275,,,,,,
FrequenciesRV,1276,,,,,,
FrequenciesRV,1277,,,,,,
FrequenciesRV,1278,,,,,,
FrequenciesRV,1279,,,,,,
FrequenciesRV,1280,,,,,,
FrequenciesRV,1281,,,,,,
FrequenciesRV,1282,,,,,,
FrequenciesRV,1283,,,,,,
FrequenciesRV,1284,,,,,,
FrequenciesRV,1285,,,,,,
FrequenciesRV,1286,,,,,,
FrequenciesRV,1287,,,,,,
FrequenciesRV,1288,,,,,,
FrequenciesRV,1289,,,,,,
FrequenciesRV,1290,,,,,,
FrequenciesRV,1291,,,,,,
FrequenciesRV,1292,,,,,,
FrequenciesRV,1293,,,,,,
FrequenciesRV,1294,,,,,,
FrequenciesRV,1295,,,,,,
FrequenciesRV,1296,,,,,,
FrequenciesRV,1297,,,,,,
FrequenciesRV,1298,,,,,,
FrequenciesRV,1299,,,,,,
FrequenciesRV,1300,,,,,,
FrequenciesRV,1301,,,,,,
FrequenciesRV,1302,,,,,,
FrequenciesRV,1303,,,,,,
FrequenciesRV,1304,,,,,,
FrequenciesRV,1305,,,,,,
FrequenciesRV,1306,,,,,,
FrequenciesRV,1307,,,,,,
FrequenciesRV,1308,,,,,,
FrequenciesRV,1309,,,,,,
FrequenciesRV,1310,,,,,,
FrequenciesRV,1311,,,,,,
FrequenciesRV,1312,,,,,,
FrequenciesRV,1313,,,,,,
FrequenciesRV,1314,,,,,,
FrequenciesRV,1315,,,,,,
FrequenciesRV,1316,,,,,,
FrequenciesRV,1317,,,,,,
FrequenciesRV,1318,,,,,,
FrequenciesRV,1319,,,,,,
FrequenciesRV,1320,,,,,,
FrequenciesRV,1321,,,,,,
FrequenciesRV,1322,,,,,,
FrequenciesRV,1323,,,,,,
FrequenciesRV,1324,,,,,,
FrequenciesRV,1325,,,,,,
FrequenciesRV,1326,,,,,,
FrequenciesRV,1327,,,,,,
FrequenciesRV,1328,,,,,,
FrequenciesRV,1329,,,,,,
FrequenciesRV,1330,,,,,,
FrequenciesRV,1331,,,,,,
FrequenciesRV,1332,,,,,,
FrequenciesRV,1333,,,,,,
FrequenciesRV,1334,,,,,,
FrequenciesRV,1335,,,,,,
FrequenciesRV,1336,,,,,,
FrequenciesRV,1337,,,,,,
FrequenciesRV,1338,,,,,,
FrequenciesRV,1339,,,,,,
FrequenciesRV,1340,,,,,,
FrequenciesRV,1341,,,,,,
FrequenciesRV,1342,,,,,,
FrequenciesRV,1343,,,,,,
FrequenciesRV,1344,,,,,,
FrequenciesRV,1345,,,,,,
FrequenciesRV,1346,,,,,,
FrequenciesRV,1347,,,,,,
FrequenciesRV,1348,,,,,,
FrequenciesRV,1349,,,,,,
FrequenciesRV,1350,,,,,,
FrequenciesRV,1351,,,,,,
FrequenciesRV,1352,,,,,,
FrequenciesRV,1353,,,,,,
FrequenciesRV,1354,,,,,,
FrequenciesRV,1355,,,,,,
FrequenciesRV,1356,,,,,,
FrequenciesRV,1357,,,,,,
FrequenciesRV,1358,,,,,,
FrequenciesRV,1359,,,,,,
FrequenciesRV,1360,,,,,,
FrequenciesRV,1361,,,,,,
FrequenciesRV,1362,,,,,,
FrequenciesRV,1363,,,,,,
FrequenciesRV,1364,,,,,,
FrequenciesRV,1365,,,,,,
FrequenciesRV,1366,,,,,,
FrequenciesRV,1367,,,,,,
FrequenciesRV,1368,,,,,,
FrequenciesRV,1369,,,,,,
FrequenciesRV,1370,,,,,,
FrequenciesRV,1371,,,,,,
FrequenciesRV,1372,,,,,,
FrequenciesRV,1373,,,,,,
FrequenciesRV,1374,,,,,,
FrequenciesRV,1375,,,,,,
FrequenciesRV,1376,,,,,,
FrequenciesRV,1377,,,,,,
FrequenciesRV,1378,,,,,,
FrequenciesRV,1379,,,,,,
FrequenciesRV,1380,,,,,,
FrequenciesRV,1381,,,,,,
FrequenciesRV,1382,,,,,,
FrequenciesRV,1383,,,,,,
FrequenciesRV,1384,,,,,,
FrequenciesRV,1385,,,,,,
FrequenciesRV,1386,,,,,,
FrequenciesRV,1387,,,,,,
FrequenciesRV,1388,,,,,,
FrequenciesRV,1389,,,,,,
FrequenciesRV,1390,,,,,,
FrequenciesRV,1391,,,,,,
FrequenciesRV,1392,,,,,,
FrequenciesRV,1393,,,,,,
FrequenciesRV,1394,,,,,,
FrequenciesRV,1395,,,,,,
FrequenciesRV,1396,,,,,,
FrequenciesRV,1397,,,,,,
FrequenciesRV,1398,,,,,,
FrequenciesRV,1399,,,,,,
FrequenciesRV,1400,,,,,,
FrequenciesRV,1401,,,,,,
FrequenciesRV,1402,,,,,,
FrequenciesRV,1403,,,,,,
FrequenciesRV,1404,,,,,,
FrequenciesRV,1405,,,,,,
FrequenciesRV,1406,,,,,,
FrequenciesRV,1407,,,,,,
FrequenciesRV,1408,,,,,,
FrequenciesRV,1409,,,,,,
FrequenciesRV,1410,,,,,,
FrequenciesRV,1411,,,,,,
FrequenciesRV,1412,,,,,,
FrequenciesRV,1413,,,,,,
FrequenciesRV,1414,,,,,,
FrequenciesRV,1415,,,,,,
FrequenciesRV,1416,,,,,,
FrequenciesRV,1417,,,,,,
FrequenciesRV,1418,,,,,,
FrequenciesRV,1419,,,,,,
FrequenciesRV,1420,,,,,,
FrequenciesRV,1421,,,,,,
FrequenciesRV,1422,,,,,,
FrequenciesRV,1423,,,,,,
FrequenciesRV,1424,,,,,,
FrequenciesRV,1425,,,,,,
FrequenciesRV,1426,,,,,,
FrequenciesRV,1427,,,,,,
FrequenciesRV,1428,,,,,,
FrequenciesRV,1429,,,,,,
FrequenciesRV,1430,,,,,,
